time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
2978860.0,-0.9279560383333334,2,1.6626986777142858,26.852336337142855,0.0,0.0,,,540.0,
2979520.0,-0.9279560383333334,-2,1.6626986777142858,26.852336337142855,,,540.0,,,
2980060.0,-1.0576405333333334,1,1.5995199677142857,26.37766838142857,,,,60.0,,
2980240.0,-1.0576405333333334,2,1.5995199677142857,26.37766838142857,3433.2,,,,460.0,
2980820.0,-1.1151409666666667,3,1.5592586485714284,26.05331421142857,,,,380.0,,
2981320.0,-1.1151409666666667,4,1.5592586485714284,26.05331421142857,0.0,0.0,,,,380.0
2981820.0,-1.1151409666666667,-4,1.5592586485714284,26.05331421142857,,,1540.0,,,
2983360.0,-1.12715695,3,1.465368152,25.37803078,,,,60.0,,
2983540.0,-1.12715695,4,1.465368152,25.37803078,,6089.4,,,,540.0
2984200.0,-1.077582,1,1.411367587,25.08434213714286,,,,680.0,,
2985000.0,-1.077582,2,1.411367587,25.08434213714286,0.0,0.0,,,420.0,
2985540.0,-1.077582,-2,1.411367587,25.08434213714286,,,780.0,,,
2986320.0,-0.9331809999999999,1,1.3584136962857143,24.757784435714285,,,,60.0,,
2986500.0,-0.9331809999999999,2,1.3584136962857143,24.757784435714285,1271.1,,,,400.0,
2987020.0,-0.7766693866666666,3,1.3300201037142856,24.663014272857144,,,,340.0,,
2987480.0,-0.7766693866666666,4,1.3300201037142856,24.663014272857144,,1333.7,,,,540.0
2988140.0,-0.526953895,1,1.28895843,24.58256721,,,,600.0,,
2988860.0,-0.526953895,2,1.28895843,24.58256721,1271.1,,,,280.0,
2989260.0,-0.37928795000000004,3,1.267436862,24.5653553,,,,320.0,,
2989700.0,-0.37928795000000004,4,1.267436862,24.5653553,,1147.1,,,,420.0
2990240.0,-0.203652734,1,1.2473062275714286,24.65478324857143,,,,400.0,,
2990760.0,-0.203652734,2,1.2473062275714286,24.65478324857143,0.0,0.0,,,400.0,
2991280.0,-0.203652734,-2,1.2473062275714286,24.65478324857143,,,680.0,,,
2991960.0,0.015912315999999996,1,1.2393388575714286,25.014575684285717,,,,60.0,,
2992140.0,0.015912315999999996,2,1.2393388575714286,25.014575684285717,1277.6,,,,400.0,
2992660.0,0.16916416,3,1.2317888565714283,25.26153919,,,,260.0,,
2993040.0,0.16916416,4,1.2317888565714283,25.26153919,0.0,0.0,,,,340.0
2993500.0,0.16916416,-4,1.2317888565714283,25.26153919,,,1780.0,,,
2995280.0,0.7190177866666666,3,1.2048206837142856,25.917491638571427,,,,60.0,,
2995460.0,0.7190177866666666,4,1.2048206837142856,25.917491638571427,,3232.8,,,,700.0
2996280.0,1.1041138133333335,1,1.1991218155714287,26.226524351428573,,,,340.0,,
2996740.0,1.1041138133333335,2,1.1991218155714287,26.226524351428573,0.0,0.0,,,440.0,
2997300.0,1.1041138133333335,-2,1.1991218155714287,26.226524351428573,,,2500.0,,,
2999800.0,1.9802133333333332,1,1.1684058904285715,26.86619050142857,,,,60.0,,
2999980.0,1.9802133333333332,2,1.1684058904285715,26.86619050142857,2553.1,,,,460.0,
3000560.0,2.150992566666667,3,1.165170312,26.99736977,,,,500.0,,
3001180.0,2.150992566666667,4,1.165170312,26.99736977,,2225.2,,,,1080.0
3002380.0,2.2784375000000003,1,1.210161567,27.10976791,,,,500.0,,
3003000.0,2.2784375000000003,2,1.210161567,27.10976791,6428.7,,,,1560.0,
3004680.0,2.4112118000000002,3,1.327693036857143,27.269755498571428,,,,560.0,,
3005360.0,2.4112118000000002,4,1.327693036857143,27.269755498571428,0.0,0.0,,,,700.0
3006180.0,2.4112118000000002,-4,1.327693036857143,27.269755498571428,,,1960.0,,,
3008140.0,2.4369688000000003,3,1.357631445,27.46161079,,,,60.0,,
3008320.0,2.4369688000000003,4,1.357631445,27.46161079,,678.1,,,,440.0
3008880.0,2.2803522666666667,1,1.3522719311428573,27.531187332857144,,,,520.0,,
3009520.0,2.2803522666666667,2,1.3522719311428573,27.531187332857144,2752.5,,,,620.0,
3010260.0,2.0093184666666666,3,1.406710965,27.616344998571428,,,,500.0,,
3010880.0,2.0093184666666666,4,1.406710965,27.616344998571428,,678.1,,,,340.0
3011340.0,0.9801066133333334,1,1.3686282975714286,27.877749032857142,,,,4900.0,,
3016360.0,0.9801066133333334,2,1.3686282975714286,27.877749032857142,4255.8,,,,480.0,
3016960.0,0.7957130133333334,3,1.430560708,27.910247805714285,,,,360.0,,
3017440.0,0.7957130133333334,4,1.430560708,27.910247805714285,0.0,0.0,,,,380.0
3017940.0,0.7957130133333334,-4,1.430560708,27.910247805714285,,,2960.0,,,
3020900.0,0.22256340666666669,3,1.4362910981428572,28.039230894285716,,,,60.0,,
3021080.0,0.22256340666666669,4,1.4362910981428572,28.039230894285716,,4139.0,,,,800.0
3022000.0,0.06834126700000001,1,1.4978486127142856,28.06863267142857,,,,240.0,,
3022360.0,0.06834126700000001,2,1.4978486127142856,28.06863267142857,0.0,0.0,,,480.0,
3022960.0,0.06834126700000001,-2,1.4978486127142856,28.06863267142857,,,520.0,,,
3023480.0,-0.048147192500000005,1,1.546114717,28.089668547142857,,,,60.0,,
3023660.0,-0.048147192500000005,2,1.546114717,28.089668547142857,1016.3,,,,1120.0,
3024900.0,-0.125616445,3,1.6688079830000002,28.12265968,,,,240.0,,
3025260.0,-0.125616445,4,1.6688079830000002,28.12265968,,1463.0,,,,1060.0
3026440.0,-0.14575376666666667,1,1.7288039919999998,28.09660149,,,,240.0,,
3026800.0,-0.14575376666666667,2,1.7288039919999998,28.09660149,0.0,0.0,,,440.0,
3027360.0,-0.14575376666666667,-2,1.7288039919999998,28.09660149,,,3880.0,,,
3031240.0,0.10604683150000001,1,1.795274019,28.27048874,,,,60.0,,
3031420.0,0.10604683150000001,2,1.795274019,28.27048874,675.6,,,,420.0,
3031960.0,0.2078382305,3,1.8212275337142858,28.313465391428572,,,,260.0,,
3032340.0,0.2078382305,4,1.8212275337142858,28.313465391428572,0.0,0.0,,,,340.0
3032800.0,0.2078382305,-4,1.8212275337142858,28.313465391428572,,,5480.0,,,
3038280.0,0.882739915,3,1.7793586938571428,28.549485887142858,,,,60.0,,
3038460.0,0.882739915,4,1.7793586938571428,28.549485887142858,,6958.0,,,,1160.0
3039740.0,1.1891788333333335,1,1.7724386284285714,28.574877877142857,,,,360.0,,
3040220.0,1.1891788333333335,2,1.7724386284285714,28.574877877142857,2072.0,,,,920.0,
3041260.0,1.545643,3,1.849060177857143,28.639461791428573,,,,420.0,,
3041800.0,1.545643,4,1.849060177857143,28.639461791428573,0.0,0.0,,,,340.0
3042260.0,1.545643,-4,1.849060177857143,28.639461791428573,,,8400.0,,,
3050660.0,1.8758967666666666,3,1.8260474888571427,28.816325325714285,,,,60.0,,
3050840.0,1.8758967666666666,4,1.8260474888571427,28.816325325714285,,2879.1,,,,440.0
3051400.0,1.7537397499999998,1,1.8209067411428572,28.818071637142857,,,,460.0,,
3051980.0,1.7537397499999998,2,1.8209067411428572,28.818071637142857,0.0,0.0,,,380.0,
3052480.0,1.7537397499999998,-2,1.8209067411428572,28.818071637142857,,,580.0,,,
3053060.0,1.5776297333333333,1,1.8671683244285713,28.829717905714286,,,,60.0,,
3053240.0,1.5776297333333333,2,1.8671683244285713,28.829717905714286,426.3,,,,400.0,
3053760.0,1.3935347500000002,3,1.9043576715714285,28.827126637142857,,,,420.0,,
3054300.0,1.3935347500000002,4,1.9043576715714285,28.827126637142857,0.0,0.0,,,,320.0
3054740.0,1.3935347500000002,-4,1.9043576715714285,28.827126637142857,,,2940.0,,,
3057680.0,0.6840901899999999,3,2.0610424105714285,28.823655534285713,,,,60.0,,
3057860.0,0.6840901899999999,4,2.0610424105714285,28.823655534285713,,1264.1,,,,460.0
3058440.0,0.4920584599999999,1,2.0517521928571427,28.820590972857143,,,,320.0,,
3058880.0,0.4920584599999999,2,2.0517521928571427,28.820590972857143,0.0,0.0,,,340.0,
3059340.0,0.4920584599999999,-2,2.0517521928571427,28.820590972857143,,,1200.0,,,
3060540.0,0.14475528000000001,1,2.101188319142857,28.824932644285713,,,,60.0,,
3060720.0,0.14475528000000001,2,2.101188319142857,28.824932644285713,2166.0,,,,440.0,
3061280.0,-0.029722919999999993,3,2.1692500792857143,28.83541542857143,,,,240.0,,
3061640.0,-0.029722919999999993,4,2.1692500792857143,28.83541542857143,,2544.5,,,,760.0
3062520.0,-0.29802502333333336,1,2.1269863677142853,28.703151702857145,,,,440.0,,
3063080.0,-0.29802502333333336,2,2.1269863677142853,28.703151702857145,2166.0,,,,360.0,
3063560.0,-0.552153025,3,2.0521808007142854,28.305489405714287,,,,820.0,,
3064500.0,-0.552153025,4,2.0521808007142854,28.305489405714287,,4840.1,,,,1060.0
3065680.0,-0.867849725,1,1.952705741,27.67346954,,,,620.0,,
3066420.0,-0.867849725,2,1.952705741,27.67346954,0.0,0.0,,,480.0,
3067020.0,-0.867849725,-2,1.952705741,27.67346954,,,520.0,,,
3067540.0,-1.04955287,1,1.8731462782857145,27.13286154857143,,,,60.0,,
3067720.0,-1.04955287,2,1.8731462782857145,27.13286154857143,2055.4,,,,460.0,
3068300.0,-1.1701086666666667,3,1.8181734090000001,26.74271011,,,,380.0,,
3068800.0,-1.1701086666666667,4,1.8181734090000001,26.74271011,0.0,0.0,,,,400.0
3069320.0,-1.1701086666666667,-4,1.8181734090000001,26.74271011,,,740.0,,,
3070060.0,-1.2779725333333334,3,1.734123621714286,26.131261284285713,,,,60.0,,
3070240.0,-1.2779725333333334,4,1.734123621714286,26.131261284285713,,4497.6,,,,520.0
3070880.0,-1.3376240000000001,1,1.6611480884285714,25.720186235714284,,,,700.0,,
3071700.0,-1.3376240000000001,2,1.6611480884285714,25.720186235714284,4662.2,,,,2180.0,
3074000.0,-1.3124345,3,1.5461588242857143,24.959035054285714,,,,400.0,,
3074520.0,-1.3124345,4,1.5461588242857143,24.959035054285714,,9363.3,,,,2440.0
3077080.0,-0.8271443299999999,1,1.4197322639999999,24.561243877142857,,,,660.0,,
3077860.0,-0.8271443299999999,2,1.4197322639999999,24.561243877142857,2743.8,,,,1820.0,
3079800.0,-0.41305405333333334,3,1.3521071845714285,24.557725365714283,,,,320.0,,
3080240.0,-0.41305405333333334,4,1.3521071845714285,24.557725365714283,,5168.3,,,,2120.0
3082480.0,0.03756733966666667,1,1.313035641,24.88693373142857,,,,240.0,,
3082840.0,0.03756733966666667,2,1.313035641,24.88693373142857,7024.6,,,,2080.0,
3085040.0,0.74637425,3,1.324704698142857,25.699216571428572,,,,340.0,,
3085500.0,0.74637425,4,1.324704698142857,25.699216571428572,,3239.7,,,,2240.0
3087860.0,1.5173077333333334,1,1.4003935367142857,26.293207437142854,,,,380.0,,
3088360.0,1.5173077333333334,2,1.4003935367142857,26.293207437142854,9339.7,,,,1760.0,
3090240.0,1.7835948000000001,3,1.5661431211428574,26.632565637142854,,,,460.0,,
3090820.0,1.7835948000000001,4,1.5661431211428574,26.632565637142854,,7637.1,,,,1820.0
3092760.0,1.8092160000000002,1,1.6221848730000001,26.82195663,,,,420.0,,
3093300.0,1.8092160000000002,2,1.6221848730000001,26.82195663,1693.2,,,,1080.0,
3094500.0,1.7365564333333332,3,1.6539001632857142,26.975768501428572,,,,460.0,,
3095080.0,1.7365564333333332,4,1.6539001632857142,26.975768501428572,,595.0,,,,1180.0
3096380.0,1.5544835,1,1.6365178481428573,27.083906715714285,,,,400.0,,
3096900.0,1.5544835,2,1.6365178481428573,27.083906715714285,0.0,0.0,,,300.0,
3097320.0,1.5544835,-2,1.6365178481428573,27.083906715714285,,,7880.0,,,
3105200.0,0.07601709466666665,1,1.4871704751428572,27.639148712857143,,,,60.0,,
3105380.0,0.07601709466666665,2,1.4871704751428572,27.639148712857143,1216.8,,,,780.0,
3106280.0,-0.14326342400000003,3,1.47693227,27.666397365714282,,,,240.0,,
3106640.0,-0.14326342400000003,4,1.47693227,27.666397365714282,,5921.0,,,,500.0
3107260.0,-0.394090905,1,1.474830866,27.38579941,,,,760.0,,
3108140.0,-0.394090905,2,1.474830866,27.38579941,3332.0,,,,920.0,
3109180.0,-0.615791485,3,1.4446482488571428,27.10050691714286,,,,320.0,,
3109620.0,-0.615791485,4,1.4446482488571428,27.10050691714286,0.0,0.0,,,,580.0
3110320.0,-0.615791485,-4,1.4446482488571428,27.10050691714286,,,2800.0,,,
3113120.0,-0.969795275,3,1.3273289377142858,26.046821870000002,,,,60.0,,
3113300.0,-0.969795275,4,1.3273289377142858,26.046821870000002,,5921.0,,,,1660.0
3115080.0,-0.99626116,1,1.2734435967142859,25.697365897142856,,,,660.0,,
3115860.0,-0.99626116,2,1.2734435967142859,25.697365897142856,0.0,0.0,,,660.0,
3116640.0,-0.99626116,-2,1.2734435967142859,25.697365897142856,,,920.0,,,
3117560.0,-0.9318148116666667,1,1.2239911894285715,25.28524535,,,,60.0,,
3117740.0,-0.9318148116666667,2,1.2239911894285715,25.28524535,2338.5,,,,440.0,
3118300.0,-0.8406848983333334,3,1.204672217,25.22791481,,,,360.0,,
3118780.0,-0.8406848983333334,4,1.204672217,25.22791481,,732.1,,,,820.0
3119720.0,-0.614540155,1,1.172633648,25.15028,,,,620.0,,
3120460.0,-0.614540155,2,1.172633648,25.15028,0.0,0.0,,,340.0,
3120920.0,-0.614540155,-2,1.172633648,25.15028,,,760.0,,,
3121680.0,-0.41866551,1,1.142935753,25.00706673,,,,60.0,,
3121860.0,-0.41866551,2,1.142935753,25.00706673,2027.0,,,,440.0,
3122420.0,-0.28753508666666666,3,1.1295617820000001,25.05672455,,,,300.0,,
3122840.0,-0.28753508666666666,4,1.1295617820000001,25.05672455,,4376.1,,,,680.0
3123640.0,-0.12569479583333332,1,1.1147530079999999,25.14560318,,,,340.0,,
3124100.0,-0.12569479583333332,2,1.1147530079999999,25.14560318,2027.0,,,,320.0,
3124540.0,0.03407520566666667,3,1.1115357534285715,25.455524715714287,,,,660.0,,
3125320.0,0.03407520566666667,4,1.1115357534285715,25.455524715714287,,2388.3,,,,460.0
3125900.0,0.17137614666666667,1,1.106750216142857,25.642727444285715,,,,240.0,,
3126260.0,0.17137614666666667,2,1.106750216142857,25.642727444285715,0.0,0.0,,,360.0,
3126740.0,0.17137614666666667,-2,1.106750216142857,25.642727444285715,,,9360.0,,,
3136100.0,1.6083146333333334,1,1.017675996,27.31082344,,,,60.0,,
3136280.0,1.6083146333333334,2,1.017675996,27.31082344,205.4,,,,360.0,
3136760.0,1.5411205000000001,3,1.013177259,27.35449573,,,,420.0,,
3137300.0,1.5411205000000001,4,1.013177259,27.35449573,,1843.7,,,,1340.0
3138760.0,1.3768198,1,1.0109292777142858,27.33932359,,,,400.0,,
3139280.0,1.3768198,2,1.0109292777142858,27.33932359,3607.7,,,,280.0,
3139680.0,1.231641083333333,3,1.0236798694285716,27.428682054285716,,,,740.0,,
3140540.0,1.231641083333333,4,1.0236798694285716,27.428682054285716,,1338.0,,,,400.0
3141060.0,1.0860702500000001,1,1.0342209681428571,27.482674194285714,,,,360.0,,
3141540.0,1.0860702500000001,2,1.0342209681428571,27.482674194285714,3607.7,,,,1520.0,
3143180.0,0.71299946,3,1.2403945585714287,27.53825214857143,,,,340.0,,
3143640.0,0.71299946,4,1.2403945585714287,27.53825214857143,,7006.9,,,,2040.0
3145800.0,0.23950113333333334,1,1.2704426904285715,27.54937335,,,,280.0,,
3146200.0,0.23950113333333334,2,1.2704426904285715,27.54937335,8275.2,,,,2180.0,
3148500.0,-0.24356799166666668,3,1.7015650104285713,27.625331062857143,,,,280.0,,
3148900.0,-0.24356799166666668,4,1.7015650104285713,27.625331062857143,,3721.5,,,,1380.0
3150400.0,-0.6320154099999999,1,1.637068408,27.246031077142856,,,,560.0,,
3151080.0,-0.6320154099999999,2,1.637068408,27.246031077142856,4504.6,,,,1340.0,
3152540.0,-0.9643950466666666,3,1.6024718625714285,26.894970215714284,,,,360.0,,
3153020.0,-0.9643950466666666,4,1.6024718625714285,26.894970215714284,,8898.4,,,,2780.0
3155920.0,-1.5136928666666667,1,1.480900526,26.048514234285715,,,,720.0,,
3156760.0,-1.5136928666666667,2,1.480900526,26.048514234285715,7343.8,,,,2380.0,
3159260.0,-1.7710006,3,1.3813712595714285,25.229291371428573,,,,460.0,,
3159840.0,-1.7710006,4,1.3813712595714285,25.229291371428573,,7566.2,,,,2560.0
3162520.0,-1.7663350000000002,1,1.280179569,24.596440181428573,,,,760.0,,
3163400.0,-1.7663350000000002,2,1.280179569,24.596440181428573,3699.8,,,,2340.0,
3165860.0,-1.27738755,3,1.207782149,24.43884277,,,,400.0,,
3166380.0,-1.27738755,4,1.207782149,24.43884277,,11014.5,,,,2780.0
3169280.0,-0.5576879333333333,1,1.1313779695714286,24.510869161428573,,,,600.0,,
3170000.0,-0.5576879333333333,2,1.1313779695714286,24.510869161428573,8036.0,,,,1860.0,
3171980.0,0.008091593333333341,3,1.119406513,25.015671597142855,,,,240.0,,
3172340.0,0.008091593333333341,4,1.119406513,25.015671597142855,,1439.0,,,,1840.0
3174300.0,0.6799136666666666,1,1.1133457597142857,25.648709162857145,,,,280.0,,
3174700.0,0.6799136666666666,2,1.1133457597142857,25.648709162857145,1758.6,,,,1580.0,
3176400.0,1.149584,3,1.1773909672857144,26.1698998,,,,380.0,,
3176900.0,1.149584,4,1.1773909672857144,26.1698998,,4826.4,,,,1120.0
3178140.0,1.3415141,1,1.1695007255714285,26.39585713,,,,360.0,,
3178620.0,1.3415141,2,1.1695007255714285,26.39585713,4517.5,,,,1240.0,
3179980.0,1.4110311666666666,3,1.211994529,26.57081223,,,,420.0,,
3180520.0,1.4110311666666666,4,1.211994529,26.57081223,,5367.0,,,,1280.0
3181920.0,1.3768908833333333,1,1.245735458,26.718410768571427,,,,380.0,,
3182420.0,1.3768908833333333,2,1.245735458,26.718410768571427,7048.8,,,,1400.0,
3183940.0,1.1935994166666666,3,1.3141891442857143,26.85463632857143,,,,400.0,,
3184460.0,1.1935994166666666,4,1.3141891442857143,26.85463632857143,0.0,0.0,,,,620.0
3185200.0,1.1935994166666666,-4,1.3141891442857143,26.85463632857143,,,540.0,,,
3185740.0,0.98395864,3,1.357501148857143,26.955160414285714,,,,60.0,,
3185920.0,0.98395864,4,1.357501148857143,26.955160414285714,,305.5,,,,400.0
3186440.0,0.8204173066666667,1,1.3713734320000002,27.02057021285714,,,,320.0,,
3186880.0,0.8204173066666667,2,1.3713734320000002,27.02057021285714,477.8,,,,540.0,
3187540.0,0.6267340666666668,3,1.3934192488571429,27.0566221,,,,340.0,,
3188000.0,0.6267340666666668,4,1.3934192488571429,27.0566221,0.0,0.0,,,,320.0
3188440.0,0.6267340666666668,-4,1.3934192488571429,27.0566221,,,1800.0,,,
3190240.0,0.227739175,3,1.3661758898571428,27.223178592857142,,,,60.0,,
3190420.0,0.227739175,4,1.3661758898571428,27.223178592857142,,629.3,,,,420.0
3190960.0,0.08481232666666665,1,1.3671402934285717,27.271405084285714,,,,240.0,,
3191320.0,0.08481232666666665,2,1.3671402934285717,27.271405084285714,2804.7,,,,700.0,
3192140.0,-0.10314308333333333,3,1.3995200399999999,27.27894511,,,,240.0,,
3192500.0,-0.10314308333333333,4,1.3995200399999999,27.27894511,0.0,0.0,,,,380.0
3193000.0,-0.10314308333333333,-4,1.3995200399999999,27.27894511,,,960.0,,,
3193960.0,-0.3699388233333333,3,1.3968192167142857,27.161410191428573,,,,60.0,,
3194140.0,-0.3699388233333333,4,1.3968192167142857,27.161410191428573,,10056.6,,,,1860.0
3196120.0,-0.80438333,1,1.333765064,26.61536707,,,,600.0,,
3196840.0,-0.80438333,2,1.333765064,26.61536707,7038.3,,,,1220.0,
3198180.0,-1.0536453,3,1.2944136177142858,26.253497257142858,,,,360.0,,
3198660.0,-1.0536453,4,1.2944136177142858,26.253497257142858,,1202.9,,,,1480.0
3200260.0,-1.2950477999999999,1,1.2363918,25.747015542857145,,,,700.0,,
3201080.0,-1.2950477999999999,2,1.2363918,25.747015542857145,162.4,,,,1060.0,
3202260.0,-1.3848242,3,1.200748086,25.44141197,,,,400.0,,
3202780.0,-1.3848242,4,1.200748086,25.44141197,,1409.6,,,,940.0
3203840.0,-1.4101746,1,1.162419352857143,25.201064787142858,,,,720.0,,
3204680.0,-1.4101746,2,1.162419352857143,25.201064787142858,2066.5,,,,1220.0,
3206020.0,-1.3398628333333333,3,1.1268687422857142,24.952946255714284,,,,400.0,,
3206540.0,-1.3398628333333333,4,1.1268687422857142,24.952946255714284,0.0,0.0,,,,440.0
3207100.0,-1.3398628333333333,-4,1.1268687422857142,24.952946255714284,,,3360.0,,,
3210460.0,-0.7019180133333334,3,1.0442940504285714,24.50465937857143,,,,60.0,,
3210640.0,-0.7019180133333334,4,1.0442940504285714,24.50465937857143,,2506.1,,,,440.0
3211200.0,-0.4916166166666666,1,1.0304870604285714,24.672426222857144,,,,580.0,,
3211900.0,-0.4916166166666666,2,1.0304870604285714,24.672426222857144,0.0,0.0,,,360.0,
3212380.0,-0.4916166166666666,-2,1.0304870604285714,24.672426222857144,,,860.0,,,
3213240.0,-0.23421263499999997,1,1.009559035,24.70561981,,,,60.0,,
3213420.0,-0.23421263499999997,2,1.009559035,24.70561981,12844.8,,,,860.0,
3214400.0,0.0192419723333333,3,1.0099512339999999,25.100031441428573,,,,240.0,,
3214760.0,0.0192419723333333,4,1.0099512339999999,25.100031441428573,,3227.1,,,,1140.0
3216020.0,0.39378843333333335,1,1.007293139142857,25.505274362857143,,,,260.0,,
3216400.0,0.39378843333333335,2,1.007293139142857,25.505274362857143,0.0,0.0,,,480.0,
3217000.0,0.39378843333333335,-2,1.007293139142857,25.505274362857143,,,1100.0,,,
3218100.0,0.8773911099999998,1,1.0027918987142859,26.012213842857143,,,,60.0,,
3218280.0,0.8773911099999998,2,1.0027918987142859,26.012213842857143,2539.9,,,,520.0,
3218920.0,1.15005398,3,1.0098838975714286,26.255832942857143,,,,380.0,,
3219420.0,1.15005398,4,1.0098838975714286,26.255832942857143,,269.6,,,,1100.0
3220640.0,1.4485653166666665,1,1.0122831041428573,26.502767015714287,,,,380.0,,
3221140.0,1.4485653166666665,2,1.0122831041428573,26.502767015714287,0.0,0.0,,,320.0,
3221580.0,1.4485653166666665,-2,1.0122831041428573,26.502767015714287,,,2620.0,,,
3224200.0,1.61447185,1,1.0006298164285714,26.853721075714287,,,,60.0,,
3224380.0,1.61447185,2,1.0006298164285714,26.853721075714287,2074.2,,,,780.0,
3225280.0,1.5713294,3,1.0045833247142857,26.947160175714284,,,,440.0,,
3225840.0,1.5713294,4,1.0045833247142857,26.947160175714284,,2986.2,,,,1300.0
3227260.0,1.4385718,1,1.0735877074285713,27.02574648285714,,,,380.0,,
3227760.0,1.4385718,2,1.0735877074285713,27.02574648285714,5486.4,,,,1480.0,
3229360.0,1.1616198666666666,3,1.1708441124285713,27.129207064285715,,,,400.0,,
3229880.0,1.1616198666666666,4,1.1708441124285713,27.129207064285715,0.0,0.0,,,,580.0
3230580.0,1.1616198666666666,-4,1.1708441124285713,27.129207064285715,,,780.0,,,
3231360.0,0.8797124199999999,3,1.1927667514285716,27.22108622714286,,,,60.0,,
3231540.0,0.8797124199999999,4,1.1927667514285716,27.22108622714286,,5157.6,,,,2320.0
3233980.0,0.3858913583333333,1,1.211697493,27.351427074285713,,,,280.0,,
3234380.0,0.3858913583333333,2,1.211697493,27.351427074285713,8341.8,,,,2760.0,
3237260.0,-0.16100601166666667,3,1.424130865285714,27.43248694142857,,,,240.0,,
3237620.0,-0.16100601166666667,4,1.424130865285714,27.43248694142857,,9203.5,,,,2220.0
3239960.0,-0.6707542333333333,1,1.5131909335714284,26.988067895714288,,,,560.0,,
3240640.0,-0.6707542333333333,2,1.5131909335714284,26.988067895714288,5459.5,,,,1800.0,
3242560.0,-1.0330833466666667,3,1.454230768142857,26.620102474285712,,,,360.0,,
3243040.0,-1.0330833466666667,4,1.454230768142857,26.620102474285712,,3340.4,,,,1480.0
3244640.0,-1.3172973000000001,1,1.3992173845714286,26.207866121428573,,,,700.0,,
3245460.0,-1.3172973000000001,2,1.3992173845714286,26.207866121428573,2117.7,,,,660.0,
3246240.0,-1.4193433,3,1.3651777505714284,25.97746876,,,,400.0,,
3246760.0,-1.4193433,4,1.3651777505714284,25.97746876,,1156.8,,,,520.0
3247400.0,-1.4865088000000002,1,1.3276022674285715,25.71825927,,,,720.0,,
3248240.0,-1.4865088000000002,2,1.3276022674285715,25.71825927,0.0,0.0,,,320.0,
3248680.0,-1.4865088000000002,-2,1.3276022674285715,25.71825927,,,1080.0,,,
3249760.0,-1.4925045166666666,1,1.2779230222857143,25.246995925714284,,,,60.0,,
3249940.0,-1.4925045166666666,2,1.2779230222857143,25.246995925714284,1657.5,,,,1080.0,
3251140.0,-1.3876189166666666,3,1.2408781388571428,25.01351165857143,,,,400.0,,
3251660.0,-1.3876189166666666,4,1.2408781388571428,25.01351165857143,0.0,0.0,,,,440.0
3252220.0,-1.3876189166666666,-4,1.2408781388571428,25.01351165857143,,,1660.0,,,
3253880.0,-1.0051160283333334,3,1.1815348865714286,24.780411580000003,,,,60.0,,
3254060.0,-1.0051160283333334,4,1.1815348865714286,24.780411580000003,,1854.7,,,,440.0
3254620.0,-0.7562240683333333,1,1.154319320714286,24.789319995714287,,,,640.0,,
3255380.0,-0.7562240683333333,2,1.154319320714286,24.789319995714287,4501.9,,,,1000.0,
3256500.0,-0.46801899,3,1.1333491975714285,24.88586099,,,,320.0,,
3256940.0,-0.46801899,4,1.1333491975714285,24.88586099,,6651.9,,,,1920.0
3258980.0,0.012849178999999999,1,1.109018922,25.24428558,,,,240.0,,
3259340.0,0.012849178999999999,2,1.109018922,25.24428558,3863.5,,,,2460.0,
3261920.0,0.7853669400000001,3,1.1027987001428572,26.085162844285716,,,,340.0,,
3262380.0,0.7853669400000001,4,1.1027987001428572,26.085162844285716,,8024.6,,,,2180.0
3264680.0,1.3705964666666668,1,1.1141034705714286,26.48493004,,,,360.0,,
3265160.0,1.3705964666666668,2,1.1141034705714286,26.48493004,4249.4,,,,1460.0,
3266740.0,1.5685595,3,1.1710364821428572,26.767963684285714,,,,440.0,,
3267300.0,1.5685595,4,1.1710364821428572,26.767963684285714,,3039.3,,,,1720.0
3269140.0,1.5859328833333335,1,1.2157143352857143,26.91830934857143,,,,400.0,,
3269660.0,1.5859328833333335,2,1.2157143352857143,26.91830934857143,3151.3,,,,1480.0,
3271260.0,1.4618215,3,1.33705771,27.08803177,,,,420.0,,
3271800.0,1.4618215,4,1.33705771,27.08803177,,7096.6,,,,1320.0
3273240.0,1.2532709,1,1.3507612601428571,27.136618475714286,,,,360.0,,
3273720.0,1.2532709,2,1.3507612601428571,27.136618475714286,7606.4,,,,1860.0,
3275700.0,0.8413382549999999,3,1.4394938604285714,27.278040747142857,,,,360.0,,
3276180.0,0.8413382549999999,4,1.4394938604285714,27.278040747142857,,4463.6,,,,1160.0
3277460.0,0.5457958333333334,1,1.4742530585714286,27.346699034285713,,,,300.0,,
3277880.0,0.5457958333333334,2,1.4742530585714286,27.346699034285713,8211.5,,,,1460.0,
3279460.0,0.21586187733333337,3,1.546484147,27.421117510000002,,,,300.0,,
3279880.0,0.21586187733333337,4,1.546484147,27.421117510000002,,5584.9,,,,1680.0
3281680.0,-0.13657064,1,1.6371506794285715,27.45669855285714,,,,240.0,,
3282040.0,-0.13657064,2,1.6371506794285715,27.45669855285714,1481.5,,,,1280.0,
3283440.0,-0.43802284,3,1.6882008824285715,27.318293434285714,,,,320.0,,
3283880.0,-0.43802284,4,1.6882008824285715,27.318293434285714,0.0,0.0,,,,440.0
